ch1,ch2,ch3,ch4,f
8.94008482769119e+81,1.3402436383744466e+84,3.040764524115081e+83,1.4602669038411464e+82,1.575
8.871810536442057e+81,1.3300115325208336e+84,3.017543921573733e+83,1.4491178737279904e+82,1.581
8.804313233301092e+81,1.3198958343976267e+84,2.9945875395716187e+83,1.4380956820920134e+82,1.587
8.737581216113374e+81,1.3098947888994731e+84,2.971891395631217e+83,1.4271984160864388e+82,1.593
8.67160300117127e+81,1.3000066738694723e+84,2.949451581901247e+83,1.4164241985976203e+82,1.599
8.606367318379106e+81,1.2902297993958666e+84,2.92726426348151e+83,1.4057711874849323e+82,1.605
8.541863106529077e+81,1.2805625071150003e+84,2.905325676814548e+83,1.3952375748419145e+82,1.611
8.478079508683005e+81,1.2710031695200826e+84,2.883632128139248e+83,1.3848215862775805e+82,1.617
8.415005867656458e+81,1.2615501892765177e+84,2.8621799919991873e+83,1.3745214802164633e+82,1.624
8.352631721603844e+81,1.2522019985455171e+84,2.840965709796847e+83,1.3643355472156754e+82,1.63
8.29094679970418e+81,1.2429570583183147e+84,2.8199857883842373e+83,1.354262109297119e+82,1.636
8.229941017948138e+81,1.2338138577634155e+84,2.799236798680896e+83,1.344299519292895e+82,1.642
8.169604475027273e+81,1.2247709135890824e+84,2.778715374311475e+83,1.3344461602020536e+82,1.648
8.109927448325842e+81,1.2158267694226724e+84,2.758418210257073e+83,1.3247004445569457e+82,1.654
8.0509003900152e+81,1.2069799952076532e+84,2.738342061516783e+83,1.3150608137977242e+82,1.66
7.99251392324978e+81,1.1982291866183842e+84,2.7184837417783463e+83,1.3055257376538981e+82,1.666
7.93475883846325e+81,1.1895729644920673e+84,2.6988401220991094e+83,1.2960937135322894e+82,1.672
7.877626089763021e+81,1.1810099742768557e+84,2.6794081296003204e+83,1.286763265911266e+82,1.678
7.821106791421422e+81,1.172538885494976e+84,2.6601847461793743e+83,1.2775329457416928e+82,1.685
7.765192214462306e+81,1.1641583912198465e+84,2.641167007245302e+83,1.2684013298555717e+82,1.691
7.709873783342242e+81,1.155867207566542e+84,2.6223520004831765e+83,1.2593670203838143e+82,1.697
